rho,betak1,Li1,gammai1,Li2,gammai2,Li3,gammai3,Li4,gammai4,Li5,gammai5,Li6,gammai6,beta,eta,L,gamma
2.840000e+00,6.478873e-01,9.962982e+00,0.000000e+00,9.965341e+00,0.000000e+00,9.962982e+00,0.000000e+00,9.851927e+00,0.000000e+00,9.861364e+00,0.000000e+00,9.851927e+00,0.000000e+00,6.478873e-01,1.000000e+00,5.945652e+01,4.204753e-01
2.845000e+00,6.485062e-01,9.963082e+00,0.000000e+00,9.965435e+00,0.000000e+00,9.963082e+00,0.000000e+00,9.852328e+00,0.000000e+00,9.861740e+00,0.000000e+00,9.852328e+00,0.000000e+00,6.485062e-01,1.000000e+00,5.945799e+01,4.204649e-01
2.850000e+00,6.491228e-01,9.963182e+00,0.000000e+00,9.965528e+00,0.000000e+00,9.963182e+00,0.000000e+00,9.852727e+00,0.000000e+00,9.862113e+00,0.000000e+00,9.852727e+00,0.000000e+00,6.491228e-01,1.000000e+00,5.945946e+01,4.204545e-01
2.855000e+00,6.497373e-01,9.963281e+00,0.000000e+00,9.965621e+00,0.000000e+00,9.963281e+00,0.000000e+00,9.853124e+00,0.000000e+00,9.862485e+00,0.000000e+00,9.853124e+00,0.000000e+00,6.497373e-01,1.000000e+00,5.946092e+01,4.204442e-01
2.860000e+00,6.503497e-01,9.963380e+00,0.000000e+00,9.965714e+00,0.000000e+00,9.963380e+00,0.000000e+00,9.853519e+00,0.000000e+00,9.862855e+00,0.000000e+00,9.853519e+00,0.000000e+00,6.503497e-01,1.000000e+00,5.946237e+01,4.204340e-01
2.865000e+00,6.509599e-01,9.963478e+00,0.000000e+00,9.965806e+00,0.000000e+00,9.963478e+00,0.000000e+00,9.853912e+00,0.000000e+00,9.863222e+00,0.000000e+00,9.853912e+00,0.000000e+00,6.509599e-01,1.000000e+00,5.946381e+01,4.204238e-01
2.870000e+00,6.515679e-01,9.963576e+00,0.000000e+00,9.965897e+00,0.000000e+00,9.963576e+00,0.000000e+00,9.854302e+00,0.000000e+00,9.863588e+00,0.000000e+00,9.854302e+00,0.000000e+00,6.515679e-01,1.000000e+00,5.946524e+01,4.204137e-01
2.875000e+00,6.521739e-01,9.963673e+00,0.000000e+00,9.965988e+00,0.000000e+00,9.963673e+00,0.000000e+00,9.854691e+00,0.000000e+00,9.863952e+00,0.000000e+00,9.854691e+00,0.000000e+00,6.521739e-01,1.000000e+00,5.946667e+01,4.204036e-01
2.880000e+00,6.527778e-01,9.963769e+00,0.000000e+00,9.966078e+00,0.000000e+00,9.963769e+00,0.000000e+00,9.855077e+00,0.000000e+00,9.864314e+00,0.000000e+00,9.855077e+00,0.000000e+00,6.527778e-01,1.000000e+00,5.946809e+01,4.203936e-01
2.885000e+00,6.533795e-01,9.963865e+00,0.000000e+00,9.966168e+00,0.000000e+00,9.963865e+00,0.000000e+00,9.855462e+00,0.000000e+00,9.864674e+00,0.000000e+00,9.855462e+00,0.000000e+00,6.533795e-01,1.000000e+00,5.946950e+01,4.203836e-01
2.890000e+00,6.539792e-01,9.963961e+00,0.000000e+00,9.966258e+00,0.000000e+00,9.963961e+00,0.000000e+00,9.855844e+00,0.000000e+00,9.865032e+00,0.000000e+00,9.855844e+00,0.000000e+00,6.539792e-01,1.000000e+00,5.947090e+01,4.203737e-01
2.895000e+00,6.545769e-01,9.964056e+00,0.000000e+00,9.966347e+00,0.000000e+00,9.964056e+00,0.000000e+00,9.856224e+00,0.000000e+00,9.865388e+00,0.000000e+00,9.856224e+00,0.000000e+00,6.545769e-01,1.000000e+00,5.947230e+01,4.203638e-01
2.900000e+00,6.551724e-01,9.964151e+00,0.000000e+00,9.966435e+00,0.000000e+00,9.964151e+00,0.000000e+00,9.856603e+00,0.000000e+00,9.865742e+00,0.000000e+00,9.856603e+00,0.000000e+00,6.551724e-01,1.000000e+00,5.947368e+01,4.203540e-01
2.905000e+00,6.557659e-01,9.964245e+00,0.000000e+00,9.966524e+00,0.000000e+00,9.964245e+00,0.000000e+00,9.856979e+00,0.000000e+00,9.866094e+00,0.000000e+00,9.856979e+00,0.000000e+00,6.557659e-01,1.000000e+00,5.947507e+01,4.203442e-01
2.910000e+00,6.563574e-01,9.964338e+00,0.000000e+00,9.966611e+00,0.000000e+00,9.964338e+00,0.000000e+00,9.857353e+00,0.000000e+00,9.866445e+00,0.000000e+00,9.857353e+00,0.000000e+00,6.563574e-01,1.000000e+00,5.947644e+01,4.203345e-01
2.915000e+00,6.569468e-01,9.964431e+00,0.000000e+00,9.966698e+00,0.000000e+00,9.964431e+00,0.000000e+00,9.857726e+00,0.000000e+00,9.866794e+00,0.000000e+00,9.857726e+00,0.000000e+00,6.569468e-01,1.000000e+00,5.947781e+01,4.203248e-01
2.920000e+00,6.575342e-01,9.964524e+00,0.000000e+00,9.966785e+00,0.000000e+00,9.964524e+00,0.000000e+00,9.858096e+00,0.000000e+00,9.867140e+00,0.000000e+00,9.858096e+00,0.000000e+00,6.575342e-01,1.000000e+00,5.947917e+01,4.203152e-01
2.925000e+00,6.581197e-01,9.964616e+00,0.000000e+00,9.966871e+00,0.000000e+00,9.964616e+00,0.000000e+00,9.858465e+00,0.000000e+00,9.867486e+00,0.000000e+00,9.858465e+00,0.000000e+00,6.581197e-01,1.000000e+00,5.948052e+01,4.203057e-01
2.930000e+00,6.587031e-01,9.964708e+00,0.000000e+00,9.966957e+00,0.000000e+00,9.964708e+00,0.000000e+00,9.858832e+00,0.000000e+00,9.867829e+00,0.000000e+00,9.858832e+00,0.000000e+00,6.587031e-01,1.000000e+00,5.948187e+01,4.202962e-01
2.935000e+00,6.592845e-01,9.964799e+00,0.000000e+00,9.967043e+00,0.000000e+00,9.964799e+00,0.000000e+00,9.859196e+00,0.000000e+00,9.868170e+00,0.000000e+00,9.859196e+00,0.000000e+00,6.592845e-01,1.000000e+00,5.948320e+01,4.202867e-01
2.940000e+00,6.598639e-01,9.964890e+00,0.000000e+00,9.967128e+00,0.000000e+00,9.964890e+00,0.000000e+00,9.859559e+00,0.000000e+00,9.868510e+00,0.000000e+00,9.859559e+00,0.000000e+00,6.598639e-01,1.000000e+00,5.948454e+01,4.202773e-01
2.945000e+00,6.604414e-01,9.964980e+00,0.000000e+00,9.967212e+00,0.000000e+00,9.964980e+00,0.000000e+00,9.859920e+00,0.000000e+00,9.868848e+00,0.000000e+00,9.859920e+00,0.000000e+00,6.604414e-01,1.000000e+00,5.948586e+01,4.202679e-01
2.950000e+00,6.610169e-01,9.965070e+00,0.000000e+00,9.967296e+00,0.000000e+00,9.965070e+00,0.000000e+00,9.860280e+00,0.000000e+00,9.869184e+00,0.000000e+00,9.860280e+00,0.000000e+00,6.610169e-01,1.000000e+00,5.948718e+01,4.202586e-01
2.955000e+00,6.615905e-01,9.965159e+00,0.000000e+00,9.967380e+00,0.000000e+00,9.965159e+00,0.000000e+00,9.860637e+00,0.000000e+00,9.869519e+00,0.000000e+00,9.860637e+00,0.000000e+00,6.615905e-01,1.000000e+00,5.948849e+01,4.202494e-01
2.960000e+00,6.621622e-01,9.965248e+00,0.000000e+00,9.967463e+00,0.000000e+00,9.965248e+00,0.000000e+00,9.860992e+00,0.000000e+00,9.869852e+00,0.000000e+00,9.860992e+00,0.000000e+00,6.621622e-01,1.000000e+00,5.948980e+01,4.202401e-01
2.965000e+00,6.627319e-01,9.965337e+00,0.000000e+00,9.967546e+00,0.000000e+00,9.965337e+00,0.000000e+00,9.861346e+00,0.000000e+00,9.870183e+00,0.000000e+00,9.861346e+00,0.000000e+00,6.627319e-01,1.000000e+00,5.949109e+01,4.202310e-01
2.970000e+00,6.632997e-01,9.965425e+00,0.000000e+00,9.967628e+00,0.000000e+00,9.965425e+00,0.000000e+00,9.861698e+00,0.000000e+00,9.870513e+00,0.000000e+00,9.861698e+00,0.000000e+00,6.632997e-01,1.000000e+00,5.949239e+01,4.202218e-01
2.975000e+00,6.638655e-01,9.965512e+00,0.000000e+00,9.967710e+00,0.000000e+00,9.965512e+00,0.000000e+00,9.862048e+00,0.000000e+00,9.870840e+00,0.000000e+00,9.862048e+00,0.000000e+00,6.638655e-01,1.000000e+00,5.949367e+01,4.202128e-01
2.980000e+00,6.644295e-01,9.965599e+00,0.000000e+00,9.967792e+00,0.000000e+00,9.965599e+00,0.000000e+00,9.862397e+00,0.000000e+00,9.871167e+00,0.000000e+00,9.862397e+00,0.000000e+00,6.644295e-01,1.000000e+00,5.949495e+01,4.202037e-01
2.985000e+00,6.649916e-01,9.965686e+00,0.000000e+00,9.967873e+00,0.000000e+00,9.965686e+00,0.000000e+00,9.862743e+00,0.000000e+00,9.871491e+00,0.000000e+00,9.862743e+00,0.000000e+00,6.649916e-01,1.000000e+00,5.949622e+01,4.201948e-01
2.990000e+00,6.655518e-01,9.965772e+00,0.000000e+00,9.967953e+00,0.000000e+00,9.965772e+00,0.000000e+00,9.863088e+00,0.000000e+00,9.871814e+00,0.000000e+00,9.863088e+00,0.000000e+00,6.655518e-01,1.000000e+00,5.949749e+01,4.201858e-01
2.995000e+00,6.661102e-01,9.965858e+00,0.000000e+00,9.968034e+00,0.000000e+00,9.965858e+00,0.000000e+00,9.863431e+00,0.000000e+00,9.872135e+00,0.000000e+00,9.863431e+00,0.000000e+00,6.661102e-01,1.000000e+00,5.949875e+01,4.201769e-01
3.000000e+00,6.666667e-01,9.965943e+00,0.000000e+00,9.968114e+00,0.000000e+00,9.965943e+00,0.000000e+00,9.863773e+00,0.000000e+00,9.872455e+00,0.000000e+00,9.863773e+00,0.000000e+00,6.666667e-01,1.000000e+00,5.950000e+01,4.201681e-01
